GSWA_sample_id,GSWA_geochron_id,analytical_spot_id,age_Ma,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,groupno,P2O5_pct,SiO2_pct,Zr_ppm,oscillatory_zonation,sector_zonation,homogenous_zonation
185590,185590.1,,1195,15518.53,140.57,490.51,117.39,169.38,0.97,16001.67,0.81,0.69,0.83,1.44,116.82,171.84,,,,0.035,54.665,1,1,0,1
185590,185590.1,26.1,1195,27130.36,185.86,670.22,164.95,218.09,0.98,27792.59,0.76,0.73,0.85,1.32,163.27,234.77,44,36,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,4310.7,74.08,285.12,73.42,82.68,0.9,4781.34,0.67,0.8,0.9,1.13,77.24,88.91,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,11353.6,120.23,426.4,112.61,132.27,0.96,11886.71,0.78,0.83,0.91,1.17,111.12,142.01,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,1549.35,44.42,165.61,37.81,56.96,0.88,1757.6,0.71,0.61,0.78,1.51,38.78,62.17,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,20570.6,161.84,555.84,156.23,170.35,0.97,21153.69,0.84,0.9,0.95,1.09,155.85,185.04,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,28046.65,188.97,695.38,130.78,274.67,0.98,28750.52,0.73,0.47,0.69,2.1,129.05,273.45,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,15710.12,141.43,550.44,93.88,216.59,0.96,16293.21,0.65,0.43,0.65,2.31,97.01,212.6,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13973.34,133.38,502.76,98.1,187.23,0.97,14435.65,0.69,0.51,0.71,1.91,96.08,197.24,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,2790.5,59.61,208.33,47.64,75.84,0.95,2923.78,0.81,0.62,0.79,1.59,47.46,75.26,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,1682.63,46.29,154.98,40.98,53.19,0.96,1757.6,0.88,0.76,0.87,1.3,41.85,56.04,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,12915.45,128.24,456.93,108.34,154.82,0.96,13398.58,0.78,0.69,0.83,1.43,116.31,156.44,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13865.06,132.87,492.99,98.54,183.64,0.95,14560.6,0.72,0.52,0.72,1.86,96.69,180.01,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8017.49,101.04,380.34,78.65,133.17,0.94,8542.27,0.7,0.58,0.76,1.69,78.73,147.76,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,6976.26,94.25,410.56,53.43,169.63,0.96,7271.97,0.52,0.31,0.56,3.17,56,179.52,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,24956.27,178.26,732.8,108.14,307.18,0.96,26055.81,0.58,0.34,0.58,2.84,108.02,295.08,,,,0.035,54.665,1,1,0,1
185590,185590.1,32.1,1195,11187.01,119.35,432.99,94.43,157.28,0.97,11549.35,0.75,0.58,0.76,1.67,98.13,169.87,64,50,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9579.34,110.44,518.3,61.74,217.56,0.96,10029.15,0.45,0.26,0.51,3.52,65.71,223.79,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13381.92,130.53,543.78,73.6,233.64,0.95,14110.79,0.57,0.31,0.56,3.17,77.21,228.75,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,29616.83,194.19,693.57,182.21,209.76,0.95,31224.49,0.77,0.86,0.93,1.15,187.35,224.02,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13331.95,130.29,460.45,108.86,156.65,0.97,13794.25,0.79,0.69,0.83,1.44,107.44,157.3,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,6534.78,91.22,319.61,79.46,108.15,0.96,6813.83,0.8,0.71,0.84,1.36,92.36,116.47,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,11915.87,123.17,521.97,67.93,226.8,0.96,12473.97,0.55,0.29,0.54,3.34,71.47,218.45,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13265.31,129.96,530.42,81.61,213.62,0.95,14023.32,0.59,0.37,0.61,2.62,82.14,209.13,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5439.4,83.22,435.44,36.63,198,0.93,5826.74,0.36,0.18,0.42,5.41,37.28,187.85,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,12252.22,124.9,455.37,94.85,168.21,0.97,12614.64,0.74,0.55,0.74,1.77,92.33,168.97,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5695.27,85.16,374.67,57.12,138.18,0.92,6216.72,0.51,0.38,0.62,2.42,58.47,145.06,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14208.58,134.5,542.65,93.31,205.56,0.95,14929.73,0.61,0.43,0.65,2.2,99.1,214.92,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13687.13,132.01,529.74,94.58,193.21,0.94,14574.7,0.61,0.47,0.68,2.04,92.79,191.62,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,11017.01,118.44,470.06,75.15,193.16,0.97,11394.23,0.63,0.38,0.61,2.57,73.09,183.43,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,7514.79,97.82,342.55,86.01,113.65,0.97,7769.97,0.8,0.74,0.86,1.32,88.36,124.11,,,,0.035,54.665,1,1,0,1
185590,185590.1,20.1,1195,14411.98,135.46,479.38,122.78,152.04,0.97,14926.04,0.79,0.79,0.89,1.24,132.12,166.25,61,51,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8228.55,102.36,411.09,61.55,173.49,0.95,8676.04,0.61,0.35,0.59,2.82,61.06,170.24,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,7744.08,99.3,355.68,77.43,129.82,0.97,7977.07,0.77,0.59,0.76,1.68,73.58,125,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,23313.61,172.29,619.13,129.85,230.08,0.98,23883.14,0.76,0.56,0.75,1.77,128.83,226.78,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,4105.03,72.3,274.44,50.82,105.57,0.93,4419.38,0.68,0.47,0.68,2.08,51.92,111.8,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,3886.83,70.35,261.04,50.08,102.07,0.95,4108.73,0.72,0.48,0.69,2.04,51.92,104.1,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,3287.72,64.7,330.08,33.6,143.56,0.8,4101.33,0.38,0.2,0.45,4.27,36.54,131.46,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14815.09,137.34,543.09,85.65,225.06,0.96,15355.03,0.63,0.37,0.61,2.63,84.18,225.66,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14341.72,135.13,457.71,122.03,151.39,0.98,14619.08,0.86,0.8,0.89,1.24,121.02,156.89,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,6834.32,93.28,356.57,83.27,109.01,0.9,7596.15,0.68,0.73,0.86,1.31,92.47,115.78,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,16431.21,144.64,506.39,121.51,174.1,0.98,16849.11,0.81,0.69,0.83,1.43,121.07,179.63,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,32596.15,203.72,710.09,176.56,240.04,0.98,33232.25,0.81,0.72,0.85,1.36,163.46,246.46,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,15551.04,140.71,492.13,111.97,178.93,0.97,15972.63,0.81,0.62,0.79,1.6,109.22,178.64,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,7389.05,97,445.15,47.35,203.71,0.94,7829.14,0.47,0.23,0.48,4.3,48.21,189.29,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,26812.13,184.77,663.95,164.49,215.87,0.97,27525.89,0.76,0.73,0.86,1.31,162.69,221.35,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,38206.36,220.56,860.18,146.78,338.78,0.97,39382.4,0.65,0.42,0.65,2.31,138.09,317.78,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5913.46,86.77,297.25,76.64,100.74,0.97,6120.56,0.84,0.74,0.86,1.31,78.85,102.86,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,20321.75,160.86,568.7,143.58,183.27,0.97,21053.99,0.79,0.77,0.88,1.28,142.49,200.12,,,,0.035,54.665,1,1,0,1
185590,185590.1,18.1,1195,30758.14,197.9,721.08,168.7,238.8,0.96,31897.19,0.74,0.69,0.83,1.42,159.95,251.06,62,48,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14837.28,137.45,488.4,111.94,173.9,0.96,15432.69,0.78,0.62,0.79,1.55,125,175.75,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8875.74,106.31,390.37,80.42,144.41,0.97,9175.3,0.73,0.54,0.74,1.8,86.54,150.86,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10787.72,117.2,429.58,87.6,159.65,0.96,11275.89,0.73,0.54,0.73,1.82,89.63,169.34,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14116.12,134.06,523.51,92.48,203.56,0.95,14844.67,0.65,0.43,0.66,2.2,90.38,200.75,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18224.85,152.33,568.2,120.92,197.14,0.94,19404.59,0.71,0.6,0.77,1.63,121.61,201.08,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13206.36,129.67,467.22,104.34,165.99,0.97,13661.24,0.76,0.61,0.78,1.59,100.45,163.22,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9807.69,111.75,449.08,85.8,152.39,0.92,10610.21,0.61,0.54,0.73,1.78,86.95,160.63,,,,0.035,54.665,1,1,0,1
185590,185590.1,25.1,1195,13812.87,132.62,479.77,99.07,179.71,0.98,14160.5,0.75,0.54,0.74,1.81,100,183.91,64,92,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10022.19,112.96,395.54,101.49,128.04,0.97,10355.03,0.8,0.78,0.88,1.26,99.13,132.3,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,15173.82,139,489.99,116.61,169.79,0.98,15517.75,0.79,0.67,0.82,1.46,118.39,172.7,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,21586.54,165.79,586.34,133.84,208.12,0.97,22222.63,0.79,0.63,0.8,1.55,134.62,213.19,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,24852.07,177.88,657.13,132.97,240.03,0.97,25573.22,0.72,0.55,0.74,1.81,130.82,244.26,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,17426.04,148.95,548.31,111.55,201.96,0.97,17999.26,0.73,0.54,0.74,1.81,111.99,207.42,,,,0.035,54.665,1,1,0,1
185590,185590.1,17.1,1195,25880.18,181.53,643.88,163.95,207,0.98,26534.76,0.78,0.77,0.88,1.26,163.18,219.78,93,72,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,12255.92,124.92,431.75,105.29,150.36,0.98,12562.87,0.83,0.69,0.83,1.43,105.77,149.02,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,17015.53,147.19,508.56,125.73,174.21,0.98,17396.45,0.83,0.71,0.84,1.39,124.7,176.78,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5173.82,81.16,296.75,67.58,100.41,0.95,5447.49,0.74,0.65,0.81,1.49,65.67,102.52,,,,0.035,54.665,1,1,0,1
185590,185590.1,24.1,1195,23014.05,171.18,632.26,138,214.61,0.97,23835.06,0.72,0.64,0.8,1.56,144.14,220.41,70,58,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,32414.94,203.16,752.89,154.03,271.84,0.97,33535.5,0.72,0.56,0.75,1.76,153.79,275.81,,,,0.035,54.665,1,1,0,1
185590,185590.1,16.1,1195,40192.31,226.22,839.54,174.76,298.8,0.97,41375.74,0.72,0.57,0.76,1.71,164.26,287.32,42,34,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,4678.25,77.18,305.21,48.52,127.14,0.95,4900.15,0.63,0.37,0.61,2.62,50.08,128.67,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,21113.17,163.96,602.57,134.44,210.62,0.97,21656.8,0.73,0.61,0.78,1.57,140.28,219.48,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10761.83,117.06,531.36,60.99,230.95,0.93,11527.37,0.48,0.26,0.51,3.79,63.13,218,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,26967.46,185.3,670.72,153.12,230.76,0.97,27892.01,0.75,0.64,0.8,1.51,164.81,239.34,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18624.26,153.99,542.16,128.2,189.16,0.97,19145.71,0.8,0.66,0.81,1.48,123.81,198.23,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14042.16,133.71,448.34,123.35,146.34,0.98,14304.73,0.88,0.83,0.91,1.19,125.47,153.38,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13657.54,131.87,486.14,92.1,190.36,0.98,13982.99,0.73,0.48,0.69,2.07,91.83,188.36,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,23317.31,172.3,614.55,130.42,229.15,0.98,23835.06,0.78,0.57,0.75,1.76,136.8,237.23,,,,0.035,54.665,1,1,0,1
185590,185590.1,23.1,1195,19633.88,158.11,571.58,128.91,199.02,0.98,20096.15,0.76,0.63,0.79,1.54,124.65,200.45,66,55,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,7951.18,100.62,406.69,62.81,167.92,0.96,8250.74,0.6,0.36,0.6,2.67,68.22,164.2,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,40440.09,226.91,852.59,206.36,260.38,0.94,42906.8,0.7,0.76,0.87,1.26,199.23,287.42,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5772.93,85.73,300.82,81.06,92.92,0.95,6094.67,0.8,0.85,0.92,1.15,78.85,101.94,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13916.42,133.11,469.63,114.89,156.53,0.96,14426.78,0.79,0.72,0.85,1.36,115.24,161.96,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,15758.14,141.65,509.14,120.97,170.58,0.95,16590.24,0.76,0.69,0.83,1.41,126.92,183.1,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9460.06,109.75,388.78,83.63,145.15,0.97,9789.2,0.79,0.57,0.76,1.74,88.46,149.27,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8295.12,102.77,380.62,70.73,149.72,0.97,8579.88,0.72,0.47,0.69,2.12,72.37,148.79,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13687.13,132.01,545.23,86.46,207.33,0.94,14622.78,0.58,0.41,0.64,2.4,96.15,209.19,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10813.61,117.34,457.63,87.45,165.25,0.95,11327.66,0.65,0.5,0.71,1.89,92.02,180,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,2958.58,61.38,229.34,43.92,87.75,0.95,3113.91,0.71,0.49,0.7,2,45.24,86.43,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,16982.25,147.05,571.17,110.71,204.71,0.96,17707.1,0.65,0.52,0.72,1.85,119.23,216.25,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,776.63,31.45,108.71,26.7,38.53,0.94,828.4,0.83,0.67,0.82,1.44,27.2,39.65,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,22991.86,171.1,651.88,121.53,248.29,0.97,23786.98,0.68,0.47,0.69,2.04,118.18,252.28,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,31505.18,200.28,795.8,130.22,320.45,0.94,33546.6,0.63,0.39,0.63,2.46,138.14,304.84,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,1261.09,40.07,163.29,29.11,58.81,0.87,1453.4,0.59,0.46,0.68,2.02,31.07,62.4,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10595.41,116.15,431.11,92.53,147.45,0.93,11431.21,0.72,0.62,0.79,1.59,95.44,153.28,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9522.93,110.11,394.36,94.29,133.34,0.97,9789.2,0.77,0.68,0.83,1.41,114.02,149.67,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,22241.12,168.28,634.71,165.6,180.35,0.93,23879.44,0.69,0.87,0.93,1.09,168.98,196.49,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,15136.83,138.83,523.4,100.31,196.86,0.96,15732.25,0.69,0.5,0.71,1.96,100,206.85,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,22337.28,168.64,628.28,137.09,217.94,0.97,23088.02,0.71,0.6,0.77,1.59,135.9,225.39,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10059.17,113.17,425.41,96.26,140.82,0.94,10680.47,0.7,0.65,0.8,1.46,95.6,152.7,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,28317.31,189.88,711.33,147.36,252.2,0.96,29345.41,0.7,0.57,0.75,1.71,141.89,243.23,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14815.09,137.34,479.38,121.06,160.56,0.97,15218.2,0.81,0.73,0.86,1.33,129.38,165.79,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14877.96,137.63,527.68,100.42,197.4,0.95,15735.95,0.67,0.49,0.7,1.97,108.25,199.48,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18128.7,151.93,567.3,133.99,183.41,0.95,19093.93,0.71,0.69,0.83,1.37,128.07,194.03,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14644.97,136.55,507.59,94.63,200.87,0.96,15266.27,0.71,0.46,0.68,2.12,93.44,199.2,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9918.64,112.38,417.96,90.64,142,0.96,10373.52,0.71,0.63,0.79,1.57,89.9,145.14,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,24008.88,174.84,640.58,143.57,220.75,0.96,24896.45,0.74,0.63,0.79,1.54,132.42,228.56,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14615.38,136.41,482.84,102.42,183.11,0.98,14933.43,0.79,0.55,0.74,1.79,103.71,182.45,,,,0.035,54.665,1,1,0,1
185590,185590.1,22.1,1195,29408.28,193.5,701.96,146.31,259.38,0.98,30136.83,0.75,0.56,0.75,1.77,146.2,254.38,53,43,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,38269.23,220.74,792.65,197.98,252.55,0.97,39278.85,0.77,0.76,0.87,1.28,199.18,290.03,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,23099.11,171.5,624.96,128.43,231.89,0.97,23694.53,0.74,0.55,0.74,1.81,129.45,229.31,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8827.66,106.02,436.6,67.03,177.65,0.94,9415.68,0.58,0.36,0.6,2.65,72.46,176.27,,,,0.035,54.665,1,1,0,1
185590,185590.1,12.1,1195,20599.77,161.95,555.93,142.16,185.34,0.97,21184.16,0.84,0.76,0.87,1.3,149.23,189.23,49,39,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14232.99,134.62,477.32,115.93,160.55,0.97,14686.66,0.79,0.7,0.84,1.38,108,163.86,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,22372.16,168.78,610.35,122.49,234.51,0.97,23018.07,0.75,0.52,0.72,1.91,121.88,231.88,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,11622.45,121.65,452.42,101.18,153.48,0.95,12291.43,0.71,0.63,0.79,1.52,102.6,163.5,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18054.59,151.62,554.1,135.99,176.74,0.96,18885.04,0.74,0.74,0.86,1.3,143.09,192.05,,,,0.035,54.665,1,1,0,1
185590,185590.1,11.1,1195,22226.07,168.22,637.97,125.27,230,0.95,23317.95,0.69,0.53,0.73,1.84,127.33,235.73,188,105,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,14156.09,134.25,518.93,87.15,213.85,0.96,14794.31,0.66,0.39,0.63,2.45,90.2,204.86,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,17823.91,150.65,556.68,118.37,195.84,0.97,18400.62,0.72,0.59,0.77,1.65,112.36,195.62,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,11899.27,123.09,427.1,110.23,140.18,0.96,12341.41,0.82,0.77,0.88,1.27,119.61,149.97,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5117.26,80.72,299.71,80.3,85.93,0.93,5520.95,0.72,0.88,0.94,1.07,83.49,95.6,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18704.34,154.32,615.19,98.56,245.33,0.96,19438.68,0.62,0.4,0.63,2.49,101.21,253.82,,,,0.035,54.665,1,1,0,1
185590,185590.1,14.1,1195,13452.52,130.88,481.95,111.69,159.68,0.94,14259.9,0.73,0.67,0.82,1.43,125.4,178.56,59,48,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18765.86,154.58,565.93,121.78,200.32,0.97,19288.74,0.74,0.6,0.77,1.64,127.45,213.36,,,,0.035,54.665,1,1,0,1
185590,185590.1,10.1,1195,24994.23,178.39,621.25,158.5,203.87,0.97,25813.15,0.81,0.77,0.88,1.29,183.68,212.09,72,54,I,0.035,54.665,1,1,0,1
185590,185590.1,13.1,1195,22772.01,170.28,605.92,164.8,186.27,0.98,23183.39,0.78,0.84,0.91,1.13,171.91,203.55,47,37,I,0.035,54.665,1,1,0,1
185590,185590.1,,1195,34086.89,208.33,719.25,179.4,242.9,0.98,34905.81,0.83,0.74,0.86,1.35,184.4,249.85,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,24548.25,176.79,634.55,151.56,210.34,0.97,25374.86,0.77,0.71,0.84,1.39,150.32,219.27,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,23164.17,171.74,674.61,106.97,277.89,0.97,23790.85,0.64,0.38,0.62,2.6,104.79,266.5,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9880.82,112.16,414.31,76.03,168.64,0.96,10292.2,0.72,0.44,0.67,2.22,76.04,160.56,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13229.53,129.79,458.56,114.43,150.22,0.96,13848.52,0.79,0.75,0.86,1.31,131.37,157.02,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,23179.55,171.79,663.4,120.53,251.46,0.96,24083.04,0.66,0.47,0.68,2.09,116.98,247.47,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,20046.14,159.76,599.87,109.77,234.23,0.97,20688.2,0.7,0.47,0.68,2.13,107.75,234.45,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,18842.75,154.89,590.38,100.66,241.73,0.98,19307.96,0.68,0.41,0.64,2.4,98.04,236.61,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,11856.98,122.87,444.3,89.52,169.74,0.97,12233.76,0.75,0.52,0.72,1.9,88.37,168.15,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9719.34,111.24,422.63,82.21,157.85,0.96,10096.12,0.68,0.5,0.7,1.92,78.56,155.51,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,31837.75,201.34,735.05,151.85,272.42,0.97,32675.89,0.74,0.55,0.74,1.79,148.63,280.34,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,7835.45,99.88,353.07,92.61,111.68,0.96,8123.8,0.79,0.8,0.89,1.21,93,123.17,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,16278.35,143.97,513.46,124.86,170.9,0.96,16878.12,0.78,0.71,0.84,1.37,137.25,186.81,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8708.19,105.3,382.34,84.53,134.85,0.96,9100.35,0.75,0.61,0.78,1.6,86.82,137,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,17335.64,148.57,535.92,109.95,203.17,0.97,17827.76,0.76,0.53,0.73,1.85,107.66,198.08,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,20672.82,162.24,626.61,138.48,202.1,0.92,22556.71,0.66,0.64,0.8,1.46,140.63,207.22,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,8154.56,101.9,378.22,85.71,125.7,0.95,8577.47,0.72,0.66,0.81,1.47,106.59,144.62,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,16063.05,143.01,522.85,119.42,176.18,0.97,16597.46,0.74,0.66,0.81,1.48,112.4,187.46,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,31722.41,200.97,837.42,111.38,368.36,0.97,32583.62,0.57,0.3,0.55,3.31,107.85,353.56,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,26889.66,185.03,656.93,155.98,224.23,0.96,27900.81,0.78,0.68,0.83,1.44,168.19,240.79,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,9604,110.58,390.94,89.03,139.69,0.97,9930.8,0.79,0.63,0.79,1.57,89.72,146.44,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,6947.33,94.05,356.52,69.18,135.64,0.96,7201.08,0.69,0.48,0.69,1.96,68.24,140.92,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,5866.97,86.43,308.17,72.91,105.21,0.95,6186.08,0.78,0.67,0.82,1.44,71.21,104.88,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,27820.07,188.21,702.53,136.26,267.23,0.97,28781.24,0.71,0.5,0.7,1.96,136.86,279.29,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,13917.72,133.12,480.88,98.88,181.48,0.97,14348.33,0.76,0.54,0.73,1.84,100.67,178.18,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,15455.59,140.28,522.73,126.98,164.58,0.95,16270.67,0.71,0.73,0.85,1.3,131.98,184.41,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,27043.44,185.56,642.87,170.52,203.8,0.97,27854.67,0.82,0.83,0.91,1.2,168.63,209.51,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,2164.55,52.5,188.93,41.16,69.27,0.93,2333.72,0.76,0.57,0.76,1.68,42.3,71.8,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,21322.57,164.77,590.43,126.32,217.25,0.97,21895.42,0.77,0.58,0.76,1.72,125.94,216.44,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,25451.75,180.02,667.52,154.79,218.68,0.96,26601.31,0.72,0.68,0.82,1.41,147.81,224.98,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,10088.43,113.34,531.14,76.02,194.92,0.81,12487.5,0.45,0.34,0.58,2.56,88.73,187.09,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,12176.09,124.51,464.89,86.67,180.92,0.97,12614.38,0.71,0.47,0.69,2.09,86.08,184.16,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,16309.11,144.1,495.4,136.9,155.23,0.98,16639.75,0.84,0.86,0.93,1.13,139.59,163.78,,,,0.035,54.665,1,1,0,1
185590,185590.1,,1195,48431.37,248.32,892.36,200.45,311.43,0.97,49953.86,0.76,0.64,0.8,1.55,198.81,323.22,,,,0.035,54.665,1,1,0,1
