,PC1,PC2,PC3,oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset
287,-1.9726560020740989,-2.6876197887191116,0.9830488451605973,1.0,1.0,0.0,53.068,train
288,0.14652162638019522,-3.4749643723777774,0.3729160031596322,1.0,1.0,0.0,53.068,train
289,-1.5029963973397007,-1.7177713092446216,0.472117910340609,1.0,1.0,0.0,53.068,train
290,-2.3475967100790354,-0.40894490305650755,0.32333446641028263,1.0,1.0,0.0,53.068,train
291,-1.7001193202707714,-3.121037180221906,0.7494655260790195,1.0,1.0,0.0,53.068,train
292,-1.5699565460983755,-2.6523297265475057,0.5222057086966642,1.0,1.0,0.0,53.068,train
293,-1.4505956267869595,-1.6594546356675635,0.5604944149658464,1.0,1.0,0.0,53.068,train
294,-0.2122743263798662,-2.874997343014621,0.26189757886433646,1.0,1.0,0.0,53.068,train
295,-2.0716115749650412,1.042745127687241,-0.9102104056101246,1.0,1.0,0.0,50.565,train
296,-1.02467007926263,1.5032066649592304,-0.738487791630909,1.0,1.0,0.0,50.565,train
297,-1.8504672719110995,-1.6225863467830715,-0.3353170501602276,1.0,1.0,0.0,50.565,train
298,-1.0721185286484174,0.4141749859846066,-0.6515727351736776,1.0,1.0,0.0,50.565,train
299,-1.4800633381384494,2.6998968767186917,-1.080840139422562,1.0,1.0,0.0,50.565,train
300,-0.6441940816346071,0.7661971713477252,-0.7550335275737257,1.0,1.0,0.0,50.565,train
301,-1.4990364075577567,0.9817055565525504,-0.8369577842009599,1.0,1.0,0.0,50.565,train
302,-1.0436431486819377,-0.21498465520691037,-0.49460543640930704,1.0,1.0,0.0,50.565,train
303,-1.0995873405104268,1.9628873831071847,-1.0973858753653782,1.0,1.0,0.0,50.565,train
304,-1.2810780307677536,-0.26138349788363896,-0.8705518921009543,1.0,1.0,0.0,50.565,train
305,-1.241465284521722,0.038316712751869916,-1.2351019970355122,1.0,1.0,0.0,50.565,train
306,-2.2321304199198275,0.1483929936631002,-0.638106236905491,1.0,1.0,0.0,50.565,train
307,-1.8916752449941592,0.6943883454898577,-0.753338520859385,1.0,1.0,0.0,50.565,train
308,-0.47213439232496074,2.9399712361187524,-1.0106589723154276,1.0,1.0,0.0,50.565,train
309,-0.6954284654110766,2.99698118723779,-1.242441961988963,1.0,1.0,0.0,50.565,train
310,-1.5100120969854307,-1.076590994956314,-0.4505493341141215,1.0,1.0,0.0,50.565,train
311,-3.5997234834647,-2.475697413525745,-0.44992465037422547,1.0,1.0,0.0,50.02,train
312,-1.8457342823865248,-1.0561089404565251,-0.28652489695241795,1.0,1.0,0.0,50.02,train
313,-2.234525441187215,-2.088988780331712,-0.2261651352283435,1.0,1.0,0.0,50.02,train
314,-1.8894734613183322,-1.0025847227959999,-0.5180974076189941,1.0,1.0,0.0,50.02,train
315,-2.108818086242996,-2.794296712830214,-0.28176221893463493,1.0,1.0,0.0,50.02,train
316,-2.317265334761277,-0.9435280152908703,-0.3668106017042773,1.0,1.0,0.0,50.02,train
317,-3.0152286978472014,-0.6041367030076545,-0.5390791028853681,1.0,1.0,0.0,50.02,train
318,-3.3967310015380314,-1.4347977969211674,-0.5962533163569457,1.0,1.0,0.0,50.02,train
319,-0.9057777227316762,-1.4465371835154803,-0.3515121059446897,1.0,1.0,0.0,50.02,train
320,-2.4748187900013052,-1.794946177669075,-0.387131514906037,1.0,1.0,0.0,50.02,train
321,-2.845782163971175,-1.3629688531666821,-0.36310367592508347,1.0,1.0,0.0,50.02,train
322,-2.7684889120064886,0.45412987839403296,-0.6502062089498154,1.0,1.0,0.0,50.02,train
323,-2.0315329592605456,-1.0480891637271343,-0.3724938012110637,1.0,1.0,0.0,50.02,train
324,-1.92386995243445,-1.7231172339145886,-0.15398187447417477,1.0,1.0,0.0,50.02,train
325,-3.317313216345927,-1.2503879280010266,-0.4433893806769428,1.0,1.0,0.0,50.02,train
326,-3.520305698272596,-2.2912875446056047,-0.29706071469422246,1.0,1.0,0.0,50.02,train
327,0.5845760234709536,-1.7331722749005236,-0.34276384717311575,0.0,1.0,1.0,51.967,train
328,0.8926200734156311,-2.179770621494915,-0.12396150010689397,0.0,1.0,1.0,51.967,train
329,0.5925887705006029,-1.9314926734979834,-0.20325792593541464,0.0,1.0,1.0,51.967,train
330,-0.9061302510081778,-3.143279260382082,-0.03654921087743058,0.0,1.0,1.0,51.967,train
331,-0.5264014985593379,-2.809706574881625,-0.1391784382073071,0.0,1.0,1.0,51.967,train
332,-1.3790840243224045,-2.193482534348008,-0.3901391147894919,0.0,1.0,1.0,51.967,train
333,-1.7510719030406803,-2.277548314320351,-0.4155909700989405,0.0,1.0,1.0,51.967,train
334,0.2454512398735386,-2.9496421359178737,-0.03259095120361063,0.0,1.0,1.0,51.967,train
335,-0.04689674688991128,-2.3259511529670878,-0.06624260465137019,0.0,1.0,1.0,51.967,train
336,-0.2923912965863895,-2.259668573198222,-0.0795996386854663,0.0,1.0,1.0,51.967,train
337,-0.3080873597676175,-2.4367612095546165,-0.2647503323039285,0.0,1.0,1.0,51.967,train
338,-0.1431776363980679,-2.9399595889942987,-0.1299627754580889,0.0,1.0,1.0,51.967,train
339,-1.8428927128106036,-2.5001453199061494,-0.27792425472696664,0.0,1.0,1.0,51.967,train
340,-0.7718960482558163,-2.743423995112759,-0.15253547224140324,0.0,1.0,1.0,51.967,train
341,1.2397576040426954,-1.1616211590750245,-0.29462847483869803,0.0,1.0,1.0,51.967,train
342,-1.1849699958200413,-2.06798095644291,-0.4617642210322951,0.0,1.0,1.0,51.967,train
343,4.62831327935767,0.7961805678636492,-0.4861841346578917,1.0,1.0,1.0,50.72,train
344,8.307848387661613,1.5482881779461481,-0.35608375212254256,1.0,1.0,1.0,50.72,train
345,5.291517617142749,-2.4480842068061275,0.21521121803968818,1.0,1.0,1.0,50.72,train
346,4.337936867145487,-2.616915707139821,-0.07773372838730008,1.0,1.0,1.0,50.72,train
347,5.1751526924456845,-0.9583467845464865,0.00849475588751477,1.0,1.0,1.0,50.72,train
348,4.134610194587975,-3.342346215453442,0.036142456022082346,1.0,1.0,1.0,50.72,train
349,5.095856206706443,-1.5281048349167465,-0.35885133640720385,1.0,1.0,1.0,50.72,train
350,5.460352740464484,-1.583727930243641,-0.1557292298005543,1.0,1.0,1.0,50.72,train
351,4.473215972756969,1.6368192611294485,-0.538629502075761,1.0,1.0,1.0,50.72,train
352,3.359818858884179,2.8407264552287383,-0.5952084240915686,1.0,1.0,1.0,50.72,train
353,4.885925572094827,0.6574078657150481,-0.205224659057401,1.0,1.0,1.0,50.72,train
354,4.46297306198242,-1.0369122245423152,-0.415349476389761,1.0,1.0,1.0,50.72,train
355,2.5150085678167353,-1.169865693694466,-0.2609909308878458,1.0,1.0,1.0,50.72,train
356,4.487802973487024,-2.3251301027676803,-0.461317767829898,1.0,1.0,1.0,50.72,train
357,5.639764414012659,1.6480624447661723,-0.5254781824336161,1.0,1.0,1.0,50.72,train
358,4.002897495537548,0.9690956449595177,-0.32868281184811754,1.0,1.0,1.0,50.72,train
359,-3.302242252385144,-1.4894557767026482,-0.24035962376072142,1.0,0.0,1.0,51.9,train
360,9.789699426464303,-2.2006465086834015,0.2664218614275811,1.0,1.0,0.0,56.844,train
361,3.973084008808296,-2.7439418570105865,0.16972305834871623,1.0,1.0,0.0,56.844,train
362,-0.7264391988025007,-1.6899157658275248,-0.4490651331905395,1.0,1.0,0.0,56.844,train
363,0.5058520403741217,-0.4478043155505514,-0.39076172448481566,1.0,1.0,0.0,56.844,train
364,2.8682320685462144,-2.2763796972688257,0.07366354344370461,1.0,1.0,0.0,56.844,train
365,7.104836409561869,-2.831515047943679,0.19634207212980292,1.0,1.0,0.0,56.844,train
366,3.5771701321029203,-2.0101552789562365,-0.12699661952691005,1.0,1.0,0.0,56.844,train
367,1.820602160133443,-1.9794825071817068,-0.21478959685647098,1.0,1.0,0.0,56.844,train
368,7.530304005984558,-2.0082318982928307,-0.408415929084649,1.0,1.0,0.0,56.844,train
369,3.0528933993100646,-0.7373710569047338,-0.15648618815074705,1.0,1.0,0.0,56.844,train
370,1.4260426498723522,-2.4543751156564046,-0.0645524779853523,1.0,1.0,0.0,56.844,train
371,5.729651980777773,-2.774614628785116,0.257516035678277,1.0,1.0,0.0,56.844,train
372,3.973084008808296,-2.7439418570105865,0.16972305834871623,1.0,1.0,0.0,56.844,train
373,4.943168722244516,-2.8277638544257746,0.16988251891807965,1.0,1.0,0.0,56.844,train
374,11.846244738151452,-2.021937917174189,-0.024860443536951733,1.0,1.0,0.0,56.844,train
375,7.225270432119523,-0.7664271151016137,-0.09191972956768119,1.0,1.0,0.0,56.844,train
376,1.4260426498723522,-2.4543751156564046,-0.0645524779853523,1.0,1.0,0.0,56.844,train
377,6.866006682966694,-0.5893352371700501,-0.3599755157857207,1.0,1.0,0.0,56.844,train
378,5.73986522587746,-2.566989105288341,-0.09880132313403409,1.0,1.0,0.0,56.844,train
379,1.313713062749424,-1.851350937357809,-0.12021311081911423,1.0,1.0,0.0,56.844,train
380,1.0173340947725313,-3.139815714125913,-0.10089532631998062,1.0,1.0,0.0,56.844,train
381,5.553095085448649,-1.6455111580085475,0.14374333274148307,1.0,1.0,0.0,56.844,train
382,4.990211532640908,0.021594966408967034,-0.4877098497176214,1.0,1.0,0.0,56.844,train
383,3.937461287712937,-2.7403297897019994,0.14279490987228075,1.0,1.0,0.0,56.844,train
384,11.430880056744792,-1.4247426627805515,-0.32681582777834456,1.0,1.0,0.0,56.844,train
385,1.5819569140286693,-1.3744397404268884,-0.1205401568573822,1.0,1.0,0.0,56.844,train
386,3.1097696099684886,0.6550482719807212,-1.1497851332363755,1.0,1.0,0.0,56.844,train
387,7.617766773088165,-1.5727784825152344,-0.12332650014337095,1.0,1.0,0.0,56.844,train
388,4.425588713384769,-1.7437810072900577,-0.46806501918021964,1.0,1.0,0.0,56.844,train
389,6.80990575071286,-0.16923186070797586,-0.3938751138090738,1.0,1.0,0.0,56.844,train
390,5.73986522587746,-2.566989105288341,-0.09880132313403409,1.0,1.0,0.0,56.844,train
391,7.553539464881966,-1.0466991900372613,-0.1814385702464034,1.0,1.0,0.0,56.844,train
392,7.730096360211091,-2.175802660813831,-0.06766586730960895,1.0,1.0,0.0,56.844,train
393,5.577614511536237,-1.4113433109849487,-0.4521785225147978,1.0,1.0,0.0,56.844,train
394,7.272971744896002,-0.23219329791909843,-0.34855466150169273,1.0,1.0,0.0,56.844,train
395,2.9886660911038696,-0.21129176442676023,-0.21459825825377943,1.0,1.0,0.0,56.844,train
396,5.683764293623625,-2.1468857288262666,-0.13270092115738732,1.0,1.0,0.0,56.844,train
397,7.9689041462886285,-1.6438944444308987,0.12051681399498822,1.0,1.0,0.0,56.844,train
398,4.584021749116191,1.4769757325055444,-1.5263292471106307,1.0,1.0,0.0,56.844,train
399,4.809461371279543,-0.7680438286792627,-0.06869321082118639,1.0,1.0,0.0,56.844,train
400,2.8871092660308713,-2.0396291753369082,-0.14963297540899664,1.0,1.0,0.0,56.844,train
401,3.7965271134791725,-1.614838386234018,0.055950355411922184,1.0,1.0,0.0,56.844,train
402,0.5058520403741217,-0.4478043155505514,-0.39076172448481566,1.0,1.0,0.0,56.844,train
403,5.07072541415222,-1.2832117411610515,-0.357602036477441,1.0,1.0,0.0,56.844,train
404,7.673867705341997,-1.9928818589773087,-0.0894269021200178,1.0,1.0,0.0,56.844,train
405,5.486090095558881,-1.8804069955546894,-0.05564665223604816,1.0,1.0,0.0,56.844,train
406,2.93245937675241,-2.802458989746799,0.13177561354673703,1.0,1.0,0.0,56.844,train
407,-0.7264391988025007,-1.6899157658275248,-0.4490651331905395,1.0,1.0,0.0,56.844,train
408,9.507383593642526,-1.3480462763840493,-0.1979152297762335,1.0,1.0,0.0,56.844,train
409,1.4758071319412815,-0.6388973225855716,-0.4400177582147912,1.0,1.0,0.0,56.844,train
410,2.764974581776327,1.9956334565768563,-1.3750132945946973,1.0,1.0,0.0,56.844,train
411,0.9689180345572623,-0.5107657527616747,-0.3454412721774345,1.0,1.0,0.0,56.844,train
412,0.4042952153011244,-2.276141726460699,-0.3257964416400328,1.0,1.0,0.0,56.844,train
413,2.02304152930411,-3.227249778849688,-0.07380771727418158,1.0,1.0,0.0,56.844,train
414,7.123713607046526,-2.5947645260117613,-0.026954446722898297,1.0,1.0,0.0,56.844,train
415,2.124598354377108,-1.398912367939541,-0.13877300011896435,1.0,1.0,0.0,56.844,train
416,4.962045919729175,-2.5910133324938567,-0.05341399993462145,1.0,1.0,0.0,56.844,train
417,7.553539464881966,-1.0466991900372613,-0.1814385702464034,1.0,1.0,0.0,56.844,train
418,7.345715906325176,-1.3442950828661437,-0.22437478298795815,1.0,1.0,0.0,56.844,train
419,7.272971744896002,-0.23219329791909843,-0.34855466150169273,1.0,1.0,0.0,56.844,train
420,2.1814745650355305,-0.006493039054086647,-1.1320719452045929,1.0,1.0,0.0,56.844,train
421,9.789699426464303,-2.2006465086834015,0.2664218614275811,1.0,1.0,0.0,56.844,train
422,5.657562162802286,-1.5962637205795553,-0.07697566052433621,1.0,1.0,0.0,56.844,train
423,1.8625246340146349,-2.1889456325450514,0.0465759343979057,1.0,1.0,0.0,56.844,train
424,4.425588713384769,-1.7437810072900577,-0.46806501918021964,1.0,1.0,0.0,56.844,train
425,5.714438373460709,-0.20384439169410068,-1.0702746056099646,1.0,1.0,0.0,56.844,train
426,5.486090095558881,-1.8804069955546894,-0.05564665223604816,1.0,1.0,0.0,56.844,train
427,3.0528933993100646,-0.7373710569047338,-0.15648618815074705,1.0,1.0,0.0,56.844,train
428,2.708098371117904,0.6032141276914017,-0.3817143495090674,1.0,1.0,0.0,56.844,train
429,0.4042952153011244,-2.276141726460699,-0.3257964416400328,1.0,1.0,0.0,56.844,train
430,3.5090105079009133,-2.540592617463471,-0.26614735154446373,1.0,1.0,0.0,56.844,train
431,5.633715443790072,-1.8314466874470234,-0.4182789244914446,1.0,1.0,0.0,56.844,train
432,4.406711515900112,-1.9805315292219765,-0.24476850032751687,1.0,1.0,0.0,56.844,train
433,2.708098371117904,0.6032141276914017,-0.3817143495090674,1.0,1.0,0.0,56.844,train
434,5.992979192942902,-2.008538565378587,-0.1502231382734048,1.0,1.0,0.0,56.844,train
435,5.248190844461555,-1.426612737010395,-0.3024204288760967,1.0,1.0,0.0,56.844,train
436,6.764449857893696,-2.417672648080197,-0.2950102329409379,1.0,1.0,0.0,56.844,train
437,9.81306421823965,-2.2620201626208964,-0.2692607408687206,1.0,1.0,0.0,56.844,train
438,0.4042952153011244,-2.276141726460699,-0.3257964416400328,1.0,1.0,0.0,56.844,train
439,-0.6202894167151128,-2.4254581836688422,-0.1295875318331304,1.0,1.0,0.0,56.844,train
440,5.657562162802286,-1.5962637205795553,-0.07697566052433621,1.0,1.0,0.0,56.844,train
441,3.0702810347189025,-1.8820237091323384,-0.032420133489553415,1.0,1.0,0.0,56.844,train
442,2.1434755518617656,-1.1621618460076228,-0.3620695189716658,1.0,1.0,0.0,56.844,train
443,4.866337581937966,0.6243755002061917,-1.0619921559068146,1.0,1.0,0.0,56.844,train
444,10.228428899646314,-2.859215417014534,0.03269464337267079,1.0,1.0,0.0,56.844,train
445,1.4260426498723522,-2.4543751156564046,-0.0645524779853523,1.0,1.0,0.0,56.844,train
446,6.689471728155205,-2.234319793550042,-0.10561331211158834,1.0,1.0,0.0,56.844,train
447,3.0636661613599956,-3.1687326461134764,-0.03586027247220229,1.0,1.0,0.0,56.844,train
448,3.1097696099684886,0.6550482719807212,-1.1497851332363755,1.0,1.0,0.0,56.844,train
449,6.465423185177589,-2.9998103423868137,0.19357295314136524,1.0,1.0,0.0,56.844,train
450,3.3244224082415306,-1.8766558020367854,-0.08210620544777146,1.0,1.0,0.0,56.844,train
451,6.099128975030289,-2.7440809832199036,0.16925446308400405,1.0,1.0,0.0,56.844,train
452,3.4010040813685323,-1.8930974644982013,-0.2718561093733159,1.0,1.0,0.0,56.844,train
453,7.530304005984558,-2.0082318982928307,-0.408415929084649,1.0,1.0,0.0,56.844,train
454,5.33500656083307,-1.318990218187168,-0.2624816883592998,1.0,1.0,0.0,56.844,train
455,-1.0785071790644476,2.988889548050227,2.846167758963719,1.0,1.0,0.0,59.879,train
456,1.6130037363529832,1.8964788371189991,3.5732365244112607,1.0,1.0,0.0,59.879,train
457,-2.145377224935816,-0.2538910304121371,3.4865992809080737,1.0,1.0,0.0,59.879,train
458,0.17015992231655275,1.1952400446334686,1.4654788410441444,1.0,1.0,0.0,59.879,train
459,-0.622075188910061,1.4174565601536726,4.853805425568401,1.0,1.0,0.0,59.879,train
460,1.0264771338555085,2.5310670453240567,7.168617607660476,1.0,1.0,0.0,59.879,train
461,-0.3949038523060662,1.8188900749758377,3.817769562097776,1.0,1.0,0.0,59.879,train
462,-1.4450656327667457,2.6983588826364806,3.5751352734535993,1.0,1.0,0.0,59.879,train
463,-2.145377224935816,-0.2538910304121371,3.4865992809080737,1.0,1.0,0.0,59.879,train
464,-2.1458081803363647,-0.30717801645889353,4.435302072967741,1.0,1.0,0.0,59.879,train
465,-2.6299827775691105,1.3398677980105123,5.098338463254917,1.0,1.0,0.0,59.879,train
466,0.646391321921139,3.15509202926097,5.056699947151729,1.0,1.0,0.0,59.879,train
467,-0.9744183937660708,1.9658687175177347,0.0712137081677957,1.0,1.0,0.0,59.879,train
468,-0.5134434044418289,2.3652395177078565,0.4938770379100871,1.0,1.0,0.0,59.879,train
469,0.5628419558923033,2.7759476447796416,3.330602235767084,1.0,1.0,0.0,59.879,train
470,-1.0147572224858117,-0.16325103999249993,2.988682030845462,1.0,1.0,0.0,59.879,train
471,-2.1458081803363647,-0.30717801645889353,4.435302072967741,1.0,1.0,0.0,59.879,train
472,-1.5255238547560699,1.7282500845562014,4.315686812160388,1.0,1.0,0.0,59.879,train
473,2.1575280917060606,2.67499402179045,5.721997565538197,1.0,1.0,0.0,59.879,train
474,0.10186696656806168,2.3765768445895192,2.907938906024792,1.0,1.0,0.0,59.879,train
475,-0.622075188910061,1.4174565601536726,4.853805425568401,1.0,1.0,0.0,59.879,train
476,-0.9608910355339995,1.0513130681670753,2.912098883166423,1.0,1.0,0.0,59.879,train
477,-2.6299827775691105,1.3398677980105123,5.098338463254917,1.0,1.0,0.0,59.879,train
478,0.08970170032722818,0.22513124655318967,2.206030379750933,1.0,1.0,0.0,59.879,train
479,2.5502101252818123,4.255701621936622,7.587120960261136,1.0,1.0,0.0,59.879,train
480,-2.547253559617036,1.4792161803177428,2.0644807487154266,1.0,1.0,0.0,59.879,train
481,-2.145377224935816,-0.2538910304121371,3.4865992809080737,1.0,1.0,0.0,59.879,train
482,-2.0862785702927935,1.8785869805078652,2.4871440784577183,1.0,1.0,0.0,59.879,train
483,-2.145377224935816,-0.2538910304121371,3.4865992809080737,1.0,1.0,0.0,59.879,train
484,1.0264771338555085,2.5310670453240567,7.168617607660476,1.0,1.0,0.0,59.879,train
485,0.48195277850243134,1.7525518606526052,5.01985656653354,1.0,1.0,0.0,59.879,train
486,1.473924764947679,3.8449934948648385,4.750395762404139,1.0,1.0,0.0,59.879,train
487,-0.2908150670076894,0.7958692444433456,1.042815511301853,1.0,1.0,0.0,59.879,train
488,-1.0147572224858117,-0.16325103999249993,2.988682030845462,1.0,1.0,0.0,59.879,train
489,-2.5258939922707335,0.3168469674780199,2.3233844124589935,1.0,1.0,0.0,59.879,train
490,-0.9608910355339995,1.0513130681670753,2.912098883166423,1.0,1.0,0.0,59.879,train
491,0.5423025366227624,4.178112859793463,7.831653997947652,1.0,1.0,0.0,59.879,train
492,-1.0147572224858117,-0.16325103999249993,2.988682030845462,1.0,1.0,0.0,59.879,train
493,0.5628419558923033,2.7759476447796416,3.330602235767084,1.0,1.0,0.0,59.879,train
494,-0.09891040090328529,3.3583409576648466,6.7436628029517705,1.0,1.0,0.0,59.879,train
495,0.5367183760188509,1.4857707100472148,0.7365113265542641,1.0,1.0,0.0,59.879,train
496,0.5423025366227624,4.178112859793463,7.831653997947652,1.0,1.0,0.0,59.879,train
497,-2.547253559617036,1.4792161803177428,2.0644807487154266,1.0,1.0,0.0,59.879,train
498,-2.0862785702927935,1.8785869805078652,2.4871440784577183,1.0,1.0,0.0,59.879,train
499,1.1073663112453809,3.5544628294510927,5.47936327689402,1.0,1.0,0.0,59.879,train
500,0.5367183760188509,1.4857707100472148,0.7365113265542641,1.0,1.0,0.0,59.879,train
501,-1.4214350694576936,0.7052292540237093,1.5407327613644646,1.0,1.0,0.0,59.879,train
502,-2.1458081803363647,-0.30717801645889353,4.435302072967741,1.0,1.0,0.0,59.879,train
503,-0.622075188910061,1.4174565601536726,4.853805425568401,1.0,1.0,0.0,59.879,train
504,-0.9744183937660708,1.9658687175177347,0.0712137081677957,1.0,1.0,0.0,59.879,train
505,-1.0413492575233239,0.08120427008679607,3.652650421873212,1.0,1.0,0.0,59.879,train
506,-2.145377224935816,-0.2538910304121371,3.4865992809080737,1.0,1.0,0.0,59.879,train
507,-3.271195715095158,0.5200958958818965,4.010347268259036,1.0,1.0,0.0,59.879,train
508,-1.0413492575233239,0.08120427008679607,3.652650421873212,1.0,1.0,0.0,59.879,train
509,0.48195277850243134,1.7525518606526052,5.01985656653354,1.0,1.0,0.0,59.879,train
510,1.6130037363529832,1.8964788371189991,3.5732365244112607,1.0,1.0,0.0,59.879,train
511,-2.6299827775691105,1.3398677980105123,5.098338463254917,1.0,1.0,0.0,59.879,train
512,-0.5134434044418289,2.3652395177078565,0.4938770379100871,1.0,1.0,0.0,59.879,train
513,-2.166736792282118,0.9084781824275857,3.2276956171645073,1.0,1.0,0.0,59.879,train
514,0.646391321921139,3.15509202926097,5.056699947151729,1.0,1.0,0.0,59.879,train
515,-1.5259548101566183,1.6749630985094446,5.264389604220055,1.0,1.0,0.0,59.879,train
516,0.08927074492668025,0.17184426050643256,3.1547331718106006,1.0,1.0,0.0,59.879,train
517,0.48238373390297906,1.8058388466993613,4.071153774473872,1.0,1.0,0.0,59.879,train
518,-1.5259548101566183,1.6749630985094446,5.264389604220055,1.0,1.0,0.0,59.879,train
519,-1.5259548101566183,1.6749630985094446,5.264389604220055,1.0,1.0,0.0,59.879,train
520,0.5423025366227624,4.178112859793463,7.831653997947652,1.0,1.0,0.0,59.879,train
521,-2.6513423449154114,2.502237010850235,4.83943479951135,1.0,1.0,0.0,59.879,train
522,-1.5259548101566183,1.6749630985094446,5.264389604220055,1.0,1.0,0.0,59.879,train
523,-1.3409768474683688,1.6753380521039882,0.8001812226576759,1.0,1.0,0.0,59.879,train
524,-0.622075188910061,1.4174565601536726,4.853805425568401,1.0,1.0,0.0,59.879,train
525,0.5423025366227624,4.178112859793463,7.831653997947652,1.0,1.0,0.0,59.879,train
526,-2.1671677476826665,0.8551911963808289,4.176398409224174,1.0,1.0,0.0,59.879,train
527,-1.9060406220909878,2.2989880824463578,3.1524719437113076,1.0,1.0,0.0,59.879,train
528,-1.0413492575233239,0.08120427008679607,3.652650421873212,1.0,1.0,0.0,59.879,train
529,1.1073663112453809,3.5544628294510927,5.47936327689402,1.0,1.0,0.0,59.879,train
530,-0.2908150670076894,0.7958692444433456,1.042815511301853,1.0,1.0,0.0,59.879,train
531,-0.9604600801334515,1.104600054213832,1.9633960911067558,1.0,1.0,0.0,59.879,train
532,0.9294004095946017,3.066478310193387,2.6016347212772035,1.0,1.0,0.0,59.879,train
533,-0.6434347562563626,2.5798257729933955,4.5949017618248345,1.0,1.0,0.0,59.879,train
534,-1.0361167898321135,0.9991181728472232,2.729778367101895,1.0,1.0,0.0,59.879,train
535,-0.5943325818317013,1.3418437335808215,2.183131368676543,1.0,1.0,0.0,59.879,train
536,-0.07755083355698392,2.195971744825124,7.002566466695337,1.0,1.0,0.0,59.879,train
537,-0.9744183937660708,1.9658687175177347,0.0712137081677957,1.0,1.0,0.0,59.879,train
538,-0.9744183937660708,1.9658687175177347,0.0712137081677957,1.0,1.0,0.0,59.879,train
539,0.9294004095946017,3.066478310193387,2.6016347212772035,1.0,1.0,0.0,59.879,train
540,-3.271195715095158,0.5200958958818965,4.010347268259036,1.0,1.0,0.0,59.879,train
541,-1.4450656327667457,2.6983588826364806,3.5751352734535993,1.0,1.0,0.0,59.879,train
542,1.6130037363529832,1.8964788371189991,3.5732365244112607,1.0,1.0,0.0,59.879,train
543,-0.07755083355698392,2.195971744825124,7.002566466695337,1.0,1.0,0.0,59.879,train
544,-1.6983605492441936,1.006748433081888,2.017080227711405,1.0,1.0,0.0,59.879,train
545,0.08927074492668025,0.17184426050643256,3.1547331718106006,1.0,1.0,0.0,59.879,train
546,-0.622075188910061,1.4174565601536726,4.853805425568401,1.0,1.0,0.0,59.879,train
547,-2.1671677476826665,0.8551911963808289,4.176398409224174,1.0,1.0,0.0,59.879,train
548,-0.5943325818317013,1.3418437335808215,2.183131368676543,1.0,1.0,0.0,59.879,train
549,0.7301502464654217,-0.28180208213725233,-0.5304637959544247,1.0,1.0,0.0,55.698,train
550,2.7840076943763017,1.3577963921165228,-0.8303263687028106,1.0,1.0,0.0,55.698,train
551,2.0107123418509247,-1.6227512196601066,-0.22040049633899295,1.0,1.0,0.0,55.698,train
552,2.0107123418509247,-1.6227512196601066,-0.22040049633899295,1.0,1.0,0.0,55.698,train
553,3.863045707904933,-0.2539184294556458,-0.4949304494387281,1.0,1.0,0.0,55.698,train
554,0.7301502464654217,-0.28180208213725233,-0.5304637959544247,1.0,1.0,0.0,55.698,train
555,3.3629716675304993,-0.867625689208687,-0.5528757582558984,1.0,1.0,0.0,55.698,train
556,3.4457512949483635,-1.9483536256790215,-0.2304536817922945,1.0,1.0,0.0,55.698,train
557,1.4131659587900987,-2.5184574594343045,-0.2968324072389421,1.0,1.0,0.0,55.698,train
558,1.8091882599940532,-1.8935169037094213,-0.1950678766903419,1.0,1.0,0.0,55.698,train
559,4.04329767800919,-1.0526473859048242,-0.15402177089234523,1.0,1.0,0.0,55.698,train
560,1.8091882599940532,-1.8935169037094213,-0.1950678766903419,1.0,1.0,0.0,55.698,train
561,3.863045707904933,-0.2539184294556458,-0.4949304494387281,1.0,1.0,0.0,55.698,train
562,4.04329767800919,-1.0526473859048242,-0.15402177089234523,1.0,1.0,0.0,55.698,train
563,3.564495749387372,-0.596860005159372,-0.5782083779045506,1.0,1.0,0.0,55.698,train
564,1.2302242868398552,0.33190517761578753,-0.4725184871372529,1.0,1.0,0.0,55.698,train
565,1.5106383014764913,-2.2364584794131472,-0.2783458051561647,1.0,1.0,0.0,55.698,train
566,2.7840076943763017,1.3577963921165228,-0.8303263687028106,1.0,1.0,0.0,55.698,train
567,1.4131659587900987,-2.5184574594343045,-0.2968324072389421,1.0,1.0,0.0,55.698,train
568,2.9642596644805588,0.5590674356673453,-0.489417690156428,1.0,1.0,0.0,55.698,train
569,1.8091882599940532,-1.8935169037094213,-0.1950678766903419,1.0,1.0,0.0,55.698,train
570,2.0107123418509247,-1.6227512196601066,-0.22040049633899295,1.0,1.0,0.0,55.698,train
571,3.543223637634755,-1.6663546456578642,-0.21196707970951695,1.0,1.0,0.0,55.698,train
572,0.7301502464654217,-0.28180208213725233,-0.5304637959544247,1.0,1.0,0.0,55.698,train
573,2.7840076943763017,1.3577963921165228,-0.8303263687028106,1.0,1.0,0.0,55.698,train
574,1.8091882599940532,-1.8935169037094213,-0.1950678766903419,1.0,1.0,0.0,55.698,train
575,1.8091882599940532,-1.8935169037094213,-0.1950678766903419,1.0,1.0,0.0,55.698,train
576,3.4457512949483635,-1.9483536256790215,-0.2304536817922945,1.0,1.0,0.0,55.698,train
577,5.597081085545635,-0.02675617140408931,-0.5118296524579017,1.0,1.0,0.0,55.698,train
578,3.564495749387372,-0.596860005159372,-0.5782083779045506,1.0,1.0,0.0,55.698,train
